Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label,Churn_Probability,Churn_Predicted,Risk_Tier,Priority,Rec_Count,Recommendations
1,56,1,1,0,1,0,65.2,0,-0.5335724646604932,3,2,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.14663566950222232,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Cross-sell DeviceProtection or StreamingTV at discounted rate
1,6,1,0,0,0,1,48.95,0,0.1491771733231802,0,0,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk,0.4296832126925044,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,65,0,0,0,1,1,53.5,0,-0.572472937290257,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.1047721676911895,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,42,1,1,1,1,0,80.45,0,-0.448701992727342,2,4,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk,0.2937695983398146,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,68,1,1,1,1,1,109.05,0,-0.4826113359098877,3,5,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.06335249542039123,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
1,48,1,0,0,0,0,26.3,0,-0.604441762150977,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.06591205129528463,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,50,1,0,1,1,1,106.8,0,-0.4226494723396875,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.44371404460228336,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,7,0,0,0,1,1,64.95,0,0.2806019074671345,0,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.6149460765521554,1,High,High,3,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month
1,63,0,0,0,0,0,19.35,0,-0.6318020631684556,3,0,0,1,0,0,0,1,0,0,1,0,1,3,Loyal Low-Risk,0.08245720965086957,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,17,0,0,0,0,0,21.1,0,-0.5302617201206545,1,0,0,0,1,0,0,1,1,0,0,1,0,2,Vulnerable High-Risk,0.33961250766455914,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,42,0,0,0,1,1,77.95,1,-0.455488582469759,2,1,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.5615082029274586,1,High,Critical,4,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
1,4,0,0,0,0,0,18.85,0,-0.2270248253810362,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.3754336049528591,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,62,1,0,0,0,0,26.0,0,-0.6189204358318284,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.05788547012979019,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,2,0,0,0,0,1,74.7,1,2.239466204243993,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7894941861930491,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,2,0,0,0,0,1,70.35,0,2.070208656068116,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7830506756499804,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,48,1,1,0,1,1,96.9,0,-0.4362562181507383,2,4,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.20231992859850606,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,27,0,0,0,0,0,19.55,0,-0.5855923553959927,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.08207836537078367,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,70,0,0,1,1,1,80.4,0,-0.5349107996102407,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.05995096990199849,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,1,1,0,0,1,1,88.8,1,4.515688403850623,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8552042755706512,1,Very High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,46,1,0,0,1,1,94.65,0,-0.4320214215136399,2,3,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.4617635309794968,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,30,0,0,0,1,1,90.25,1,-0.3272614423430354,2,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7035338521783352,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,15,1,1,0,0,1,64.65,1,-0.1954349467775211,1,2,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4080803009108741,0,Medium,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
1,69,1,0,0,1,0,95.75,0,-0.5074253842556552,3,3,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk,0.19623323793843833,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,65,0,0,0,0,1,19.55,0,-0.6325178041718771,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.05870235869287459,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,72,0,1,1,1,1,104.1,0,-0.5006352086439028,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk,0.05169229274252039,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,13,0,0,1,0,1,89.05,1,0.0753875525667016,1,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.6269290210031716,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,17,0,0,0,0,1,20.1,0,-0.5367466836522973,1,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.1570329798195028,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,51,1,1,1,1,1,111.55,0,-0.4166875607309023,3,5,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.3638883216225565,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
1,51,0,1,1,0,0,60.5,0,-0.5312843489852598,3,3,0,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.0557619712868534,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,72,1,1,1,1,1,90.95,0,-0.5216624808074624,3,6,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.03715705491804287,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,67,1,0,0,0,0,87.4,1,-0.5170629119915462,3,2,0,1,0,0,1,0,0,1,0,0,1,3,Loyal Low-Risk,0.26568270920589265,0,Low,Low,2,Send annual loyalty thank-you reward: gift card or free month | Invite to referral program: reward for bringing new customers
0,34,0,0,0,0,0,19.7,0,-0.6013925058291596,2,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.2892143050906045,0,Low,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,67,0,1,1,0,1,50.95,0,-0.5796332733608235,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.057982214617259824,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,49,0,0,0,0,1,20.05,0,-0.6202859838669202,3,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.12724517813635805,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,53,0,0,0,0,1,19.4,0,-0.6251583531336945,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.06524077867025785,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,27,1,0,1,0,0,59.45,0,-0.4192530408093544,2,2,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.3774621966696984,0,Medium,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
0,23,0,0,0,1,1,94.75,1,-0.2062567296709502,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7071902867526498,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,69,1,1,1,0,1,81.5,0,-0.5311881434823178,3,5,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk,0.04017677389230891,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
1,2,0,0,1,0,0,29.05,0,0.4632346929270254,0,1,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4514121212570299,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,35,1,0,0,1,1,86.45,1,-0.3867819019830572,2,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7473373503154636,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,46,0,1,1,0,0,70.6,0,-0.4917520749784947,2,4,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.24883194964737185,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,54,1,0,0,1,1,97.2,0,-0.4608018652753675,3,3,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.24544773186546426,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,56,1,0,0,1,1,98.25,1,-0.4658899242223474,3,3,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.4636656342174395,0,Medium,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,9,0,0,0,0,1,75.75,1,0.2171303269011804,0,1,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.7594819551352362,1,Very High,Critical,4,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,20,1,1,1,0,0,59.2,0,-0.3380288725755281,1,2,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.3318995858829493,0,Medium,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
0,11,0,0,0,0,1,75.9,0,0.0712186474392169,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.7203650199619536,1,High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,30,1,0,0,1,1,90.05,0,-0.328014534882194,2,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7442627054977862,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,68,0,1,0,0,0,70.95,0,-0.5470662343156942,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.0758189789502746,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,38,1,0,0,1,1,102.6,0,-0.3600064852476011,2,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7423074649597758,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,17,1,1,0,0,1,85.35,1,-0.1136028132126034,1,2,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.5734231671641109,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,48,1,0,0,1,1,106.1,1,-0.4143396883376761,2,4,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk,0.3939027652045134,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,1,0,0,0,0,0,43.8,0,1.8892781735352813,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk,0.627246857673994,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,63,0,1,0,1,0,59.0,0,-0.55948458703512,3,5,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk,0.0915156193785606,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,3,0,0,0,1,1,69.95,0,1.3742099450345504,0,3,1,1,0,1,0,0,0,1,0,0,1,2,Vulnerable High-Risk,0.4560323604247755,0,Medium,High,2,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months
0,48,1,0,0,0,0,24.35,0,-0.6090871135787457,2,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk,0.12936655929565966,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
